article	aid	url	title	text
518592763	130961	https://www.ksta.de/koeln/nach-geplatzter-intendanten-wahl-kuenstler-schreiben-offenen-brief-an-koelner-ob-reker-32225666	Künstler schreiben offenen Brief an Kölner OB Reker	Das Kölner Kultur­jahr begann mit einem Knall: Ober­bür­ger­meis­terin Henri­ette Reker präsen­tierte einen neuen Inten­danten für das Schau­spiel Köln, den Kultur­de­zer­nentin Susanne Laug­witz-Aul­bach quasi im Allein­gang gefunden hatte. Der Kandidat 
518594803	130962	https://www.ksta.de/sport/fussball/jetzt-auch-bei-loew--herthas-stark-kann-auch-tore-32225998	Jetzt auch bei Löw: Herthas Stark kann auch Tore	Sein Club-Trainer hatte den „nächsten Schritt” für Niklas Stark schon voraus­ge­sagt: „Er bringt alles für einen Natio­nal­spieler mit.”Für Hert­ha-Coach Pal Dardai hat der 23 Jahre Defen­sivspieler „eine sensa­tio­nelle Entwick­lung” hinter sich. Nun dar
518596517	130963	https://www.ksta.de/wirtschaft/auch-standort-koeln-betroffen-ford-streicht-5000-stellen-in-deutschland-32226160	Ford streicht 5000 Stellen in Deutsch­land	Der Auto­bauer Ford will 5000 Arbeitsplätze in Deutsch­land abbauen. In einem Schreiben der Geschäfts­lei­tung an die Mitar­beiter, das dem „Kölner Stadt­-An­zeiger“ vorliegt, heißt es wört­lich: „Für die Ford-Werke GmbH bedeutet das Struk­tur­kos­ten­ein
518596805	130964	https://www.ksta.de/sport/mix/skirennfahrer-luitz-hat-erfolg-vor-cas--sieg-wieder-da-32226258	Skirenn­fahrer Luitz hat Erfolg vor CAS: Sieg wieder da	Skirenn­fahrer Stefan Luitz hat mit seiner Beru­fung vor dem Inter­na­tio­nalen Sport­ge­richtshof CAS Erfolg gehabt und bekommt seinen ersten Welt­cup-Sieg zurück.Diese Entschei­dung des Gerichts mit Sitz in Lausanne teilte Luitz' Anwältin Anne Jakob der
518598543	130965	https://www.ksta.de/politik/49-tote-in-neuseeland-was-wir-bisher-ueber-den-terroranschlag-in-zwei-moscheen-wissen-32226284	Was wir bisher über den Anschlag wissen – und was nicht	Bei einem Anschlag auf zwei Moscheen in der neusee­län­di­schen Stadt Christchurch sind am Freitag mindes­tens 49 Menschen getötet worden.Was wir wissenDie Tat: Mit Schüssen sind laut Polizei an zwei Moscheen in Christchurch 49 Menschen getötet worden. De
518599204	130966	https://www.ksta.de/sport/fussball/kommentar-das-gefaehrliche-spiel-des-bundestrainers-joachim-loew-32226266	Das gefähr­liche Spiel des Bundes­trai­ners Joachim Löw	Joachim Löw hat sich bei seinem ersten öffent­li­chen Auftritt nach der Verban­nung des Welt­meis­ter­trios Müller/Boateng/Hummels Kritik verbeten. Er fand die nega­tiven Bewer­tungen  seiner Aktion befremd­lich. Das macht aber nichts, denn Kritik ist die
518601065	130967	https://www.ksta.de/nrw/lanxess-mit-dickem-gewinn--aber-verhaltenem-ausblick-32219822	Lanxess mit dickem Gewinn, aber verhal­tenem Ausblick	Der frühere Kaut­schuk­her­steller Lanxess stellt sich nach guten Geschäften mit indus­tri­ellen Zusatz­stoffen und Leicht­bau-Kunst­stoffen auf ein zwischen­zeit­li­ches Ende seiner kräf­tigen Wachs­tums­phase ein. Man rechne für 2019 nur noch mit einem 
518603066	130968	https://www.ksta.de/koeln/streit-im-rockermilieu-polizei-verhaftet-zwei-bandidos-in-koeln-32226360	Polizei verhaftet zwei Bandidos in Köln	Nach den Schüssen auf ein fahrendes Auto auf der Zoobrücke im  Dezember voriges Jahr hat die Polizei am Donners­tag­abend in Bicken­dorf den mutmaß­li­chen Schützen fest­ge­nommen – einen 28 Jahre alten Mann, der laut Polizei der Rocker­gruppe Bandidos an
518606996	130969	https://www.ksta.de/nrw/fehlender-politischer-rueckhalt--bieber-verlaesst-nrw-forum-32212562	Fehlender poli­ti­scher Rück­halt: Bieber verlässt NRW-Forum	Der Direktor des NRW-Forums Düssel­dorf, Alain Bieber, will seinen 2020 auslau­fenden Vertrag nicht verlän­gern. Grund sei mangelnder poli­ti­scher Rück­halt für sein Programm, teilte das Auss­tel­lungs­haus mit. „Aus mutigen und unge­wöhn­li­chen Projekt
518609423	130971	https://www.ksta.de/koeln/porz/porz-eil-motorradfahrer-taeuscht-unfall-vor-und-versucht-retterin-zu-vergewaltigen--32226852	Motor­rad­fahrer täuscht Unfall vor und versucht Retterin zu verge­wal­tigen	Ein Motor­rad­fahrer hat an Ascher­mitt­woch in Porz-Eil einen Unfall vorge­täuscht und eine Auto­fah­rerin, die ihm helfen wollte, ausge­raubt. Sein Versuch, sie an der Unfall­stelle zu verge­wal­tigen, schei­terte, als ein Auto­fahrer anhielt. Die Poliz
518609860	130972	https://www.ksta.de/politik/rnd/-kandidat-zum-anfassen--afd-politiker-wirbt-auf-tinder-um-waehlerinnen-32226854	AfD-Po­li­tiker wirbt auf Tinder um Wähle­rinnen	Mit einer unge­wöhn­li­chen und bis dato unbe­kannten Wahl­kampf­me­thode sorgt der AfD-Eu­ro­pa­kan­didat Jonas Dünzel derzeit für Unter­hal­tung und Schmun­zeln im Netz. Auf Face­book veröf­fent­lichte der 25-Jäh­rige am Dienstag ein Video, in dem der V
518611370	130973	https://www.ksta.de/koeln/innenstadt/mit-messer-gedroht-raeubertrio-ueberfaellt-schneiderei-in-der-koelner-city-32226914	Räuber­trio über­fällt Schnei­derei in der Kölner City	Ein Räuber­trio hat am Donners­tag­vor­mittag eine Ände­rungs­schnei­derei in der Neustadt­-Nord über­fallen. Einer der Angreifer schüch­terte bei der Tat an der Glad­ba­cher Straße den 74-jäh­rigen Schneider mit einem Messer ein. Mit einem geringen Barge
518611692	130974	https://www.ksta.de/wirtschaft/baumaerkte-kaempfen-um-den-aussterbenden-heimwerker-32227062	Baumärkte kämpfen um den ausster­benden Heim­werker	Ohne den heißen und trockenen Sommer hätten die deut­schen Baumärkte das Geschäfts­jahr 2018 gleich ganz vergessen können.Vor allem mit Hilfe des in der Dauer­hitze gefragten Garten­sor­ti­ments stiegen die Umsätze doch noch um schmale 1,6 Prozent auf 18,
518611735	130975	https://www.ksta.de/politik/rnd/interview-nach-terror-zentralrat-der-muslime-warnt-vor-anschlag-in-deutschland-32226994	Zentralrat der Muslime warnt vor Anschlag in Deutsch­land	Herr Mazyek, was bedeutet das Massaker von Christchurch für die musli­mi­sche Gemeinde in Deutsch­land?Unsere Gedanken und Gebete gelten den Ermor­deten, unser Mitge­fühl und unsere Anteil­nahme für diese grau­en­volle Tat den Ange­hö­rigen und Hinter­bli
518612348	130976	https://www.ksta.de/region/oberberg-ks/-waterloo--in-wiehl-furioser-auftakt-der--seven-nights-of-tribute--in-bielstein-32227084	Furioser Auftakt der „Seven nights of tribute“ in Biel­stein	Gute-Lau­ne-Musik wie einst vom Original Abba als Heil­mittel gegen den Sturm- und Regen­wet­ter­blues hatten sich wohl die Zuschauer im ausver­kauften Burg­haus von der Tribu­te-Band „Swede Sensa­tion“ erhofft. Und sie wurden nicht enttäuscht: Mit den Hi
518612350	130977	https://www.ksta.de/region/oberberg-ks/beide-quoten-nur-fast-erreicht-200-fluechtlinge-leben-in-engelskirchen-32227116	200 Flücht­linge leben in Engels­kir­chen	Rund 200 Flücht­linge leben momentan in der Gemeinde Engels­kir­chen. 155 von ihnen hat die Gemeinde in der Betreuung, sagte Norbert Hamm, Fach­leiter und Stell­ver­treter des Bürger­meis­ters, in der jüngsten Sitzung des Jugend-, Schul- und Sozi­al­aus­s
518613993	130978	https://www.ksta.de/wirtschaft/nach-verlustjahr--ford-kappt-ueber-5000-jobs-in-deutschland-32227306	Nach Verlust­jahr: Ford kappt über 5000 Jobs in Deutsch­land	Der Auto­bauer Ford will in Deutsch­land mehr als 5000 Stellen strei­chen. Das Unter­nehmen habe am Freitag die Beleg­schaft über ein Abfin­dungs­pro­gramm und ein Früh­ver­ren­tungs­pro­gramm infor­miert, sagte ein Ford-Spre­cher am Freitag in Köln.Berei
518614185	130980	https://www.ksta.de/region/oberberg-ks/wipperfuerther-marktplatz-grauwacke-aus-indien-ist-da---test-im-labor-32224210	Grau­wacke aus Indien ist da – Test im Labor	Die erste Liefe­rung mit indi­scher Grau­wacke für den Wipper­für­ther Markt­platz ist in der Hanse­stadt ange­kommen. Aus jeder Liefe­rung der Firma Stone­park würden je 15 Steine in ein Prüflabor gebracht und kontrol­liert, ob die in der Ausschrei­bung 
518615963	130981	https://www.ksta.de/region/neue-streifenwagen-nrw-polizei-steigt-auf-ford-s-max-um---bmw-zu-klein-32227210	NRW-Po­lizei steigt auf Ford S-Max um – BMW zu klein	Der Groß­raum-Van S-Max von Ford wird der neue Strei­fen­wagen der NRW-Po­lizei. Das geht aus einem Bericht des Mitar­bei­ter­ma­ga­zins „Streife“ der NRW-Po­lizei hervor, der dem „Kölner Stadt­-An­zeiger“ vorab vorliegt. Danach sollen die ersten Modelle 
518616115	130982	https://www.ksta.de/koeln/1-9-millionen-euro-stadt-koeln-will-mehr-als-250-koelner-ampeln-modernisieren-32224226	Stadt Köln will mehr als 250 Kölner Ampeln moder­ni­sieren	Die Stadt will bis Ende 2020 mehr als 250 Kölner Ampeln moder­ni­sieren. Dazu sollen 1,9 Millionen Euro aus dem Bundes­pro­gramm „Sau­bere Luft 2017 bis 2020“ verwendet werden. Die Verwal­tung erwartet Verbes­se­rungen im Verkehrs­fluss und eine bessere M
517524991	130983	https://www.ksta.de/koeln/-in-kleinen-paeckchen-ordnen--32205982	„In kleinen Päck­chen ordnen“	Für die junge Schwan­gere war der Platz im Elisa­beth-Fry-Haus in Raderthal die Rettung. Sie hatte vor einiger Zeit schon ihre Wohnung verloren und bei Freunden auf dem Sofa über­nachtet. Kurz vor dem errech­neten Geburts­termin konnte sie schließ­lich ei
518132558	130984	https://www.ksta.de/dfb-coach-kramer-ueber-youth-league---hoechst-bedenklich--32206448	DFB-Coach Kramer über Youth League: „Höchst bedenk­lich”	DFB-Ju­nio­ren­trainer Frank Kramer hat die zeit­liche und körper­liche Belas­tung von jungen Fußbal­lern durch die euro­päi­sche Youth League kriti­siert.Die Orga­ni­sa­tion sei „höchst bedenk­lich”, sagte der 46 Jahre alte Coach der deut­schen U18 dem „
517525000	130985	https://www.ksta.de/koeln/spiel-mit-licht-und-worten-32206008	Spiel mit Licht und Worten	Noch bis zum Freitag, 15. März, ist in der Kultur­kirche an der Koper­ni­kus­s­traße die Lichtin­stal­la­tion „immer & ewig“ der Künstler Detlef Hartung und Georg Trenz zu sehen. Das Köln-Münchner Künst­lerduo, das seit mehr als zwei Jahr­zehnten auf der 
518620222	130986	https://www.ksta.de/kultur/ausstellung-in-remagen-nachbarn-waehlten-den-notruf--als-otto-piene-kunst-schuf-32227330	Nach­barn wählten den Notruf, als Otto Piene Kunst schuf	Auch in der Muse­ums­welt gibt es Pfui-Wörter, mit denen sich niemand gerne schmückt. Eines davon ist „One Stop Shop­ping“, was in diesem Fall bedeutet, dass man sich bei nur einem Sammler für eine Auss­tel­lung mit Leih­gaben eindeckt.Manchmal geht es ni
518620751	130987	https://www.ksta.de/region/oberberg-ks/-friday-for-future--in-koeln-engelskirchener-lehrer-reisen-mit-schuelern-zur-klima-demo-32227618	Engels­kir­chener Lehrer reisen mit Schü­lern zur Klima-Demo	Es ist kurz nach 8 Uhr, als die Schüler des Agger­tal-Gym­na­siums sich am Bahnhof in Engels­kir­chen versam­meln. Einige der Schüler sind bepackt mit Schil­dern auf denen Sprüche stehen wie „Hopp Hopp Hopp, Kohle­stopp“, „Die Zeit läuft“ oder „There is n
518621720	130988	https://www.ksta.de/ratgeber/gesundheit/rueckrufaktion-aldi-eis-enthaelt-moeglicherweise-metallsplitter-32227442	Aldi-Eis enthält mögli­cher­weise Metall­splitter	In mehrere Eissorten, die der Lebens­mit­tel­dis­counter Aldi verkauft, sind mögli­cher­weise Metall­teile geraten. Aldi Nord und Aldi Süd hätten die Produkte deshalb aus dem Verkauf nehmen lassen, teilte der Hersteller Froneri Ice Cream Deutsch­land am F
518623510	130989	https://www.ksta.de/sport/1-fc-koeln/1--fc-koeln-anfang-hofft-auf-rueckkehr-seiner-erkrankten-32227744	Anfang hofft auf Rück­kehr seiner Erkrankten	Jonas Hector fehlte am Freitag auf dem Trai­nings­platz des 1. FC Köln, auch er ist ein Leid­tra­gender der aktu­ellen Krank­heits­welle beim Zweit­li­gisten. Am Samstag soll er einen Versuch unter­nehmen, in den Kreis der FC-Profis zurück­zu­kehren, ansc
518626243	130990	https://www.ksta.de/koeln/nach-protestaktion-im-hbf-koelner-oberlandesgericht-hebt-freisprueche-fuer-aktivisten-auf-32220820	Kölner Ober­lan­des­ge­richt hebt Freisprüche für Akti­visten auf	Es war eine spek­ta­ku­läre Protes­t­ak­tion: Drei Globa­li­sie­rungs­gegner klet­terten 30 Meter hoch unter das Dach im Haupt­bahnhof und brachten, gesi­chert mit Seilen, ein Banner über dem bekannten 4711-Schriftzug an: „End­sta­tion für TTIP/CETA“ stan
518635227	130992	https://www.ksta.de/koeln/umweltsuende-im-namen-der-kirche-kardinal-woelki-und-die-dienstwagen-karawane-32227312	Kardinal Woelki und die Dienst­wa­gen-Ka­ra­wane	Vor der Kulisse des Kölner Doms protes­tieren am Freitag Schü­le­rinnen und Schüler für den Klima­schutz. Im Dom hat Kardinal Rainer Woelki am vorigen Sonntag einen Fest­got­tes­dienst zur Eröff­nung der dies­jäh­rigen Fasten­ak­tion des Hilfs­werks Mise­
518635346	130993	https://www.ksta.de/sport/fussball/heidenheim-versetzt-union-daempfer-im-aufstiegsrennen-32228122	Heiden­heim versetzt Union Dämpfer im Aufstiegs­rennen	Fußball-Zweit­li­gist 1. FC Heiden­heim hat den Aufstieg­sam­bi­tionen des 1. FC Union Berlin einen Dämpfer verpasst. Am 26. Spieltag besiegte die Mann­schaft von der Ostalb den Tabel­len­dritten mit 2:1 (0:1).Robert Glatzel (48.) und Marc Schnat­terer (5
518635639	130994	https://www.ksta.de/politik/missbrauchsvorwuerfe-pariser-staatsanwaltschaft-will-gegen-papst-botschafter-ermitteln-32228126	Pariser Staats­an­walt­schaft will gegen Papst-Bot­schafter ermit­teln	Nach mehreren Beläs­ti­gungs­vor­würfen hat die fran­zö­si­sche Staats­an­walt­schaft die Aufhe­bung der Immu­nität des Botschaf­ters des Papstes in Paris bean­tragt. Der Antrag sei bereits Ende vergan­gener Woche gestellt worden, erfuhr die Deut­sche Pre
518638365	130995	https://www.ksta.de/sport/fortuna-koeln/punkt-gegen-uerdingen-fortuna-koelns-regenschlacht-endet-1-1---kegel-schwer-verletzt-32228198	Fortuna Kölns Regen­schlacht endet 1:1 – Kegel schwer verletzt	Dritt­li­gist SC Fortuna Köln hat einen weiteren Punkt im Kampf gegen den Abstieg gesam­melt. Am Frei­tag­abend erkämpfte sich der Südstadt­-Klub beim in Duis­burg ausge­tra­genen Spiel gegen den KFC Uerdingen ein 1:1 (1:1).widgetBei kata­stro­phalen Plat
518641548	130997	https://www.ksta.de/wirtschaft/nach-der-fusion-kaufhaus-konzern-heisst-jetzt-galeria-karstadt-kaufhof-32228232	Waren­haus-Kon­zern heißt jetzt Galeria Karstadt Kaufhof	Der fusio­nierte Waren­haus-Kon­zern von Galeria Kaufhof und Karstadt nennt sich künftig „Galeria Karstadt Kaufhof“. Das erfuhr der „Kölner Stadt­-An­zeiger“ aus Bran­chen­kreisen. Demzu­folge soll nicht nur die Holding diesen Namen bekommen – auch die Fi
518647620	130998	https://www.ksta.de/sport/fussball/gladbach-nur-unentschieden-gegen-freiburg-32228370	Glad­bach nur Unent­schieden gegen Frei­burg	Borussia Mönchen­glad­bach hat im Rennen um die Cham­pi­ons­-Lea­gue-Plätze in der Fußball-Bun­des­liga einen kleinen Rück­schlag hinnehmen müssen. Die Mann­schaft von Trainer Dieter Hecking kam gegen den SC Frei­burg vor heimi­scher Kulisse nicht über ei
518648012	130999	https://www.ksta.de/sport/koelner-haie/eishockey-playoffs-koelner-haie-verlieren-auch-spiel-zwei-32228384	Kölner Haie verlieren auch Spiel zwei	Auswärts haben die Kölner Haie in der abge­lau­fenen  DEL-Punk­te­runde häufig besser gespielt als zu Hause. Und auch in Playoff-Spiel zwei  des Vier­tel­fi­nales beim ERC Ingol­stadt stellten sich die Kölner Profis geschickter an als in der Auftakt­parti
518658432	131001	https://www.ksta.de/region/leverkusen/stadt-leverkusen/zeitreise-ins-mittelalter-32228540	Zeit­reise ins Mittel­alter	Peter Odenthal geht durch den Auss­tel­lungs­raum der Villa Römer und zeigt auf die alte schwarz-weiße Foto­grafie einer Mühle. „So sah es einmal dort aus, wo man heute nur noch den Park­platz und das Freibad Auer­mühle kennt“, sagt Odenthal. „Höfe, Mühle
518658441	131003	https://www.ksta.de/region/leverkusen/stadt-leverkusen/in-der-autostadt-leverkusen-ist-es-laut-32228522	In der Auto­stadt Lever­kusen ist es laut	Lärm macht krank und Ruhe ist heilsam – das ist eine unum­stöß­liche Tatsache. Es gibt dazu neue Zahlen und das ernüch­ternde ist, dass sich kaum etwas verbes­sert hat seit der letzten Erhe­bung 2014. Der meiste Lärm kommt übri­gens nach wie vor vom Auto­
518658448	131004	https://www.ksta.de/region/leverkusen/stadt-leverkusen/fast-niemand-will-den-parkplatz-32228516	Fast niemand will den Park­platz	Das Vorhaben, einen Teil des Schloss­parks für Park­plätze zu opfern, fand im Bürger- und Umweltaus­schuss keine Zustim­mung. Grüne, SPD und FDP waren nicht dafür. Im Ausschuss sollte eine Vorlage der Verwal­tung abge­stimmt werden, die die Umbauten im La
518660948	131005	https://www.ksta.de/wirtschaft/neuer-einigungsversuch-bei-den-stahltarifverhandlungen-32228604	Neuer Eini­gungs­ver­such bei den Stahl­ta­rif­ver­hand­lungen	Im Tarif­kon­flikt der nord­west­deut­schen Stahl­in­dus­trie unter­nehmen Arbeit­geber und Gewerk­schaften einen neuen Eini­gungs­ver­such. In Düssel­dorf findet die fünfte Runde der Tarif­ge­spräche statt (12.00 Uhr). Bislang liegen die Posi­tionen beid
518663246	131006	https://www.ksta.de/region/oberberg-ks/marienheide-fraktionen-fuer-massvolle-erweiterung-der-gesamtschule-32227118	Frak­tionen für maßvolle Erwei­te­rung der Gesamt­schule	Nach einer gemein­samen Frak­ti­ons­sit­zung teilen die Mari­en­heider Rats­frak­tionen von CDU und FDP mit, dass sie eine maßvolle Erwei­te­rung des Gesamt­schul­ge­bäudes unter­stützen. Im vergan­genen Schulaus­schuss hatten sie keinen Beschluss fassen 
518665144	131008	https://www.ksta.de/koeln/neben-obama-diese-sprecher-nehmen-am--world-leadership-summit--in-koeln-teil-32226794	Diese Spre­cher nehmen am „World Leader­ship Summit“ in Köln teil	Wer beim „World Leader­ship Summit“ am 4. April in der Lanxess-Arena als Top-Gast auftritt, ist seit einer Woche öffent­lich bekannt: der frühere US-Prä­si­dent Barack Obama.Am Freitag teilte Alex­ander Müller, Mitor­ga­ni­sator und Geschäfts­führer des K
518665698	131009	https://www.ksta.de/wirtschaft/kommentar-zu-kuerzungsplaenen-bei-ford-koeln-darf-nicht-bochum-sein-32228394	Köln darf nicht Bochum sein	Mit Sorge blickten die Kölner Ford-Mit­ar­beiter vor einigen Jahren nach Bochum. Dort hatte Opel ein Werk. Opel war genauso wie Ford die Tochter eines US-Au­to­gi­ganten. Opel hat einen ähnli­chen Markt im Blick wie Ford Europa. Und Opel und Ford hatten e
518666035	131010	https://www.ksta.de/region/leverkusen/stadt-soll-leiser-werden-leverkusen-stellt-neuen-laermaktionsplan-vor-32226146	Lever­kusen stellt neuen Lärmak­ti­ons­plan vor	Lärm macht krank und Ruhe ist heilsam – das ist eine unum­stöß­liche Tatsache. Es gibt dazu neue Zahlen und das ernüch­ternde ist, dass sich kaum etwas verbes­sert hat seit der letzten Erhe­bung 2014.Der meiste Lärm kommt übri­gens nach wie vor vom Auto­v
518666045	131011	https://www.ksta.de/region/euskirchen-eifel/zuelpich/per-mausklick-einkaufen-online-plattform-koennte-zuelpicher-innenstadt-wiederbeleben-32224258	Onli­ne-Platt­form könnte Zülpi­cher Innen­stadt wieder­be­leben	Mit der Landes­gar­ten­schau im Jahr 2014 sollte in Zülpich vieles besser werden. Einige Hoff­nungen haben sich erfüllt, bei anderen wartet man noch darauf, wieder andere hat man aufge­geben.Zu den Berei­chen, in denen es Hand­lungs­be­darf gibt, gehört d
518666050	131012	https://www.ksta.de/region/rhein-berg-oberberg/roesrath/keine-loesung-in-sicht-der-trampelpfad-in-roesrath-ist-noch-immer-nicht-gesichert-32226076	Der Tram­pel­pfad in Rösrath ist noch immer nicht gesi­chert	Für den Tram­pel­pfad am Bahnhof Rösrath zeichnet sich keine schnelle Lösung ab. Die vor allem von Schü­lern genutzte Abkür­zung, die von Gleis 2 über einen Hang direkt auf die Bens­berger Straße und weiter zum Frei­herr-vom-Stein-Schul­zen­trum führt, is
518666056	131013	https://www.ksta.de/ratgeber/gesundheit/gibt-es--zu-viel--schlaf--warum-uns-ausschlafen-manchmal-so-muede-macht-32213700	Warum uns Ausschlafen manchmal so müde macht	Endlich Samstag, endlich ausschlafen. Doch die erhoffte Wirkung will sich nicht einstellen: Auch nach zehn Stunden fühlen sich manche nicht richtig fit. Und umge­kehrt fühlt man sich nach einer schlaflosen Nacht weniger zerschlagen als befürchtet, sondern
518666068	131014	https://www.ksta.de/region/rhein-sieg-bonn/troisdorf/troisdorf-irish-spring-festival-mit-stimmung-und-irischer-leidenschaft-32227960	Irish Spring-Fes­tival mit Stim­mung und irischer Leiden­schaft	Die eher nüch­terne Atmo­sphäre der Trois­dorfer Stadt­halle hinderte die 400 Gäste nicht daran, den Bühnen­ak­teuren eine Begeis­te­rung entge­gen­zu­bringen, die diese in ihren gewohnten Pub zurück­ver­setzte.Somit entwi­ckelte sich ein Selbst­läufer be
518666235	131015	https://www.ksta.de/region/leverkusen/burscheid/das-junge-rheinland-ein-burscheider-neben-otto-dix-und-max-ernst-32226952	Ein Burscheider neben Otto Dix und Max Ernst	Eine arme Arbei­ter­fa­milie grup­piert sich hinter dem Fens­ter­kreuz. Beklem­mend ist der leere Ausdruck der Augen. Resi­gniert wirken die Gesichter der Eltern, aber auch die der Kinder – abge­ar­beitet und müde.Ein Stück Sozi­al­kri­ti­kDer Burscheider
518666258	131016	https://www.ksta.de/region/rhein-erft/erftstadt/44-katzen-allein-in-2018-rita-hemmersbach-aus-erp-nimmt-streuner-und-fundtiere-auf-32224394	Rita Hemmers­bach aus Erp nimmt Streuner und Fund­tiere auf	Bei Rita Hemmers­bach zu Hause in Erp kommt keine Lange­weile auf: Die 49-Jäh­rige lebt mit 17 Katzen, drei Hunden und ihrem Mann Leo (56) in einem Haus mit über 600 Quadrat­meter großem Garten. Seit 25 Jahren nimmt die ehema­lige Tier­arzt­hel­ferin, ins
518666578	131017	https://www.ksta.de/koeln/lindenthal/koeln-lindenthal-63-jaehriger-fussgaenger-von-lkw-erfasst-und-schwer-verletzt-32228674	63-jäh­riger Fußgänger von Lkw erfasst und schwer verletzt	Ein 63-jäh­riger Fußgänger ist am Sams­tag­morgen im Kölner Stadt­teil Lindenthal von einem Lkw erfasst und schwer verletzt worden.Nach Angaben der Polizei war der Mann gegen 6.30 Uhr an der Kreu­zung Gleu­eler Straße/Lindent­hal­gürtel unter­wegs und sol
518667472	131018	https://www.ksta.de/sport/formel-1-hamilton-holt-erste-pole-der-saison----grosser-abstand-zu-vettel-32228708	Hamilton holt erste Pole der Saison – Großer Abstand zu Vettel	Formel-1-Welt­meister Lewis Hamilton hat sich die erste Pole Posi­tion der Saison gesi­chert. Im Qualifying zum Großen Preis von Austra­lien (Sonntag, 6.10 Uhr MEZ/RTL und Sky) verwies der Merce­des-Pilot aus England seinen Team­kol­legen Valt­teri Bottas
517471108	131019	https://www.ksta.de/koeln/rodenkirchen/fuer-besseren-ausstausch-irmgardis-gymnasium-kooperiert-mit-senior-high-school-in-ghana-32182462	Irmgar­dis-Gym­na­sium koope­riert mit Senior High School in Ghana	Der Verein „Hand in Hand – Friends for Ghana“, das erzbi­schöf­liche Irmgar­dis-Gym­na­sium an der Schil­ler­straße und die Senior High School in Abafour in Ghana schließen mitein­ander einen Koope­ra­ti­ons­ver­trag ab. Bei einem Festakt am Irmgar­dis-Gy
518668678	131020	https://www.ksta.de/politik/anschlag-in-christchurch-mordanklage-gegen-schuetzen-erhoben---kinder-unter-den-opfern-32228734	Mordan­klage gegen Schützen erhoben – Kinder unter den Opfern	Unter den 49 Tode­sop­fern des Terror­an­schlags auf zwei Moscheen in Neusee­land sind auch mehrere Kinder. Das sagte Premier­mi­nis­terin Jacinda Ardern bei einem Besuch in der Stadt Christchurch, wo sie am Samstag Vertreter der musli­mi­schen Gemein­sch
518669777	131021	https://www.ksta.de/wirtschaft/wenig-aussicht-auf-erfolg-fuer-musterklage-zum--widerrufs-joker--32228836	Wenig Aussicht auf Erfolg für Muster­klage zum „Wider­rufs-Joker”	Dem deutsch­land­weit ersten Verfahren um eine Muster­fest­stel­lungs­klage droht ein schnelles Ende.Im Streit um Auto­kre­dit­ver­träge der Merce­des-Benz-Bank hat das Ober­lan­des­ge­richt (OLG) Stutt­gart für diesen Mitt­woch bereits eine Entschei­dung
518670097	131022	https://www.ksta.de/koeln/abverkauf-in-koeln-einrichtungskette--habitat--schliesst-alle-laeden-in-deutschland-32228830	Einrich­tungs­kette „Habitat“ schließt alle Läden in Deutsch­land	Die Einrich­tungs­kette Habitat schließt alle ihre Läden in Deutsch­land. „Eine Fort­füh­rung des Geschäfts von Habitat Deutsch­land ist nicht mehr möglich“, sagte Insol­venz­ver­walter Niko­laos Anto­niadis der „Wirt­schafts­woche“. Den rund 110 Beschäf­
518670957	131023	https://www.ksta.de/koeln/koelner-schuldezernat-bewerbungsfrist-fuer-spitzenposten-endet-am-sonntag-32227558	Bewer­bungs­frist für Spit­zen­posten endet am Sonntag	Die Bewer­bungs­frist für die von der Stadt ausge­schrie­bene Stelle eines neuen Schul­de­zer­nenten endet an diesem Sonntag. Der von der Verwal­tung beauf­tragte Perso­nal­be­rater wird in der kommenden Woche die einge­gan­genen Bewer­bungen sichten und 
518671231	131024	https://www.ksta.de/koeln/koelner-suedstadt-gesundheitsamt-warnt-eltern-und-lehrer-vor-windpocken-32227646	Gesund­heitsamt warnt Eltern und Lehrer vor Wind­po­cken	Noch immer kommen Wind­po­cke­ner­kran­kungen in Köln vor – obwohl seit 2004 eine entspre­chende Impfung ausdrück­lich empfohlen wird. In diesem Jahr sind bereits drei Verdachts­fälle an Kölner Schulen bekannt­ge­worden. Das Gesund­heitsamt nutzt die Gele
518674974	131025	https://www.ksta.de/region/rhein-sieg-bonn/siegburg/siegburg-schaukasten-zum-19--jahrhundert-im-stadtmuseum-komplett-umgestaltet-32226974	Schau­kasten zum 19. Jahr­hun­dert im Stadt­mu­seum komplett umge­staltet	Eine schreck­liche Zeit bedeu­teten die Napo­leo­ni­schen Kriege für Europa, doch der Kaiser steht auch für Posi­tives: In einer Vitrine des Stadt­mu­seums, die das 19. Jahr­hun­dert zum Gegen­stand hat, ist jetzt auch ein Exem­plar des Code Civil zu sehe
518675088	131026	https://www.ksta.de/region/rhein-berg-oberberg/bergisch-gladbach/ein-leben-fuer-den-wald-koenigsforst-foerster-horst-winter-mit-80-jahren-gestorben-32225862	Königs­for­st-Förster Horst Winter mit 80 Jahren gestorben	Über den Königs­forst konnte Horst Winter stun­den­lang erzählen: 40 Jahre lang war Horst Winter der Revier­förster auf dem Tütberg, der letzte, der im Forst­haus Stein­haus lebte. Diese Woche ist der Forst­amtsrat a.D. im Alter von 80 Jahren nach langer 
